qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2493381_2	k141_2493381	gb|ADZ12699.1|ARO:3005091|RanA	81.1	74	74	1	74	258	1	74	1.23e-35	119.0		multidrug	multidrug__RanA								IV	genome	0.718894
k141_786628_2	k141_786628	ZP_04631862	80.3	76	83	1	76	404	326	401	1.3399999999999998e-34	120.0	two-component system	polymyxin	polymyxin__rosA	rosA	Efflux pump			Yes	Yes	Yes	IV	genome	1.1353811
k141_1649508_1	k141_1649508	gi|692128548|ref|WP_032084014.1|	100.0	175	176	1	175	406	232	406	1.57e-120	345.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	3.4985268
k141_1649508_2	k141_1649508	AF043381.1.gene2.p01	98.4	188	193	5	192	203	16	203	1.04e-137	381.0		aminoglycoside	aminoglycoside__AAC(6')-Ib9	AAC(6')-Ib7-9-10	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	3.4985268
k141_1649508_3	k141_1649508	AY259086.1.gene4.p01	100.0	210	211	1	210	210	1	210	1.3e-160	440.0		chloramphenicol	chloramphenicol__catB3	catB3	Enzymatic inactivation	cat		Yes	Yes	Yes	I	plasmid	3.4985268
k141_1860042_1	k141_1860042	AM087405.1.gene3.p01	100.0	36	36	1	36	277	1	36	6.47e-17	68.9		aminoglycoside	aminoglycoside__aadA6/aadA10	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.7429273
k141_1860042_2	k141_1860042	gb|AAZ42322.1|ARO:3003836|qacH	98.2	110	111	1	110	110	1	110	7.67e-73	210.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.7429273
k141_1009525_1	k141_1009525	gi|487917313|ref|WP_001990779.1|	98.8	82	101	20	101	492	1	82	2.74e-54	174.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lsa(B)	lsa(B)	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	1.3532338
k141_2506523_1	k141_2506523	AY115475.1.gene2.p01	100.0	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	2.5267584
k141_2710701_2	k141_2710701	gi|906974509|ref|WP_049742677.1|	81.3	139	143	4	142	141	3	141	5.17e-86	246.0		fosfomycin	fosfomycin__FosB	FosB family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	notassessed	genome	3.577599
k141_2065928_1	k141_2065928	gi|760168508|ref|WP_043849334.1|	80.9	47	61	13	59	382	334	380	5.87e-20	79.3		beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes	IV	genome	2.2550201
k141_3131703_1	k141_3131703	gi|53794413|gb|AAU93764.1|	100.0	269	272	3	271	301	33	301	2.61e-193	529.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	2.5135338
k141_3131703_2	k141_3131703	ABB77558	100.0	157	158	1	157	157	1	157	4.4600000000000006e-117	326.0		trimethoprim	trimethoprim__dfrA14	dfrA14	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	plasmid	2.5135338
k141_1875151_1	k141_1875151	Q63CC5	98.2	112	113	1	112	138	27	138	2.97e-81	233.0		fosfomycin	fosfomycin__FosB	FosB family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	notassessed	genome	1.4255892
k141_1252422_1	k141_1252422	ABY44328	89.5	257	258	1	257	257	1	257	2.41e-168	464.0		beta_lactam	beta_lactam__BcII	BcII	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes	IV	genome	5.2282686
k141_1667342_1	k141_1667342	gi|949697184|ref|WP_057056221.1|	100.0	87	88	1	87	278	192	278	2.07e-59	181.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	III	genome	2.6367145
k141_2930744_2	k141_2930744	AY339985.2.gene4.p01	88.4	121	124	1	121	323	201	321	1.65e-71	215.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	genome	3.3644958
k141_2736161_1	k141_2736161	ZP_03552050	88.7	274	275	1	274	274	1	274	1.67e-172	476.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.7189097
k141_420841_1	k141_420841	AY758206.1.gene5.p01	99.3	281	282	1	281	281	1	281	5.45e-202	551.0		aminoglycoside	aminoglycoside__aadA11	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.3809524
k141_2318953_2	k141_2318953	YP_001140148	92.3	220	220	1	220	271	1	220	1.45e-144	402.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.6086957
k141_1470168_1	k141_1470168	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	23.437439
k141_2951485_10	k141_2951485	gi|505289664|ref|WP_015476766.1|	81.8	99	112	1	99	1067	949	1047	1.34e-46	158.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	4.530843
