qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1163652_2	k141_1163652	gi|488250641|ref|WP_002321849.1|	100.0	245	246	1	245	245	1	245	3.96e-177	485.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	1.5083892
k141_1958444_3	k141_1958444	AAR05762	100.0	301	302	1	301	301	1	301	1.78e-217	592.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.8737781
k141_2352455_2	k141_2352455	gb|ACC54440.2|ARO:3002799|QnrVC1	100.0	218	219	1	218	218	1	218	3.3700000000000006e-79	235.0		quinolone	quinolone__QnrVC1	QnrVC family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	3.1759465
k141_1774839_1	k141_1774839	gi|756166813|ref|WP_042615010.1|	81.1	127	137	1	127	1048	907	1033	1.1699999999999999e-60	199.0	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.9123417
k141_367759_1	k141_367759	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	28.466211
k141_776033_6	k141_776033	YP_981592	81.2	277	278	1	277	277	1	277	7.22e-157	436.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.2565365
k141_2772527_2	k141_2772527	AB114632.1.gene2.p01	95.5	265	316	51	315	265	1	265	2.85e-177	489.0		aminoglycoside	aminoglycoside__aadA7	aadA7	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	4.535586
k141_971518_1	k141_971518	gb|AAL19305.1|ARO:3000790|mdsB	88.3	137	150	1	137	1055	908	1044	3.46e-70	226.0	multicomponent system	multidrug	multidrug__mdsB	mdsB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.7379032
k141_2173341_5	k141_2173341	U14748.1.gene2.p01	94.0	283	284	1	283	304	22	304	2.92e-187	514.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	22.883024
k141_981964_1	k141_981964	gi|1028096845|ref|WP_063853563.1|	95.6	293	293	1	293	405	1	293	3.4e-187	519.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	2.5246913
k141_2983895_1	k141_2983895	YP_002850805	100.0	299	300	1	299	652	354	652	1.25e-211	590.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	1.6644068
k141_990182_2	k141_990182	gi|1028086699|ref|WP_063845073.1|	98.4	125	125	1	125	404	1	125	9.96e-75	226.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.6525515
k141_3187399_5	k141_3187399	gb|CAJ77856.1|ARO:3000777|adeF	82.2	809	818	1	809	1059	248	1056	0.0	1249.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.2447984
