qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k105_4543253_2	k105_4543253	YP_001563294	81.1	111	112	1	111	275	164	274	2.92e-58	179.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.94776934
k105_4403253_1	k105_4403253	YP_001563294	83.6	67	73	1	67	275	1	67	6.54e-32	110.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.3712757
k105_963438_1	k105_963438	gb|CAJ77856.1|ARO:3000777|adeF	81.8	302	305	1	302	1059	758	1056	2.4500000000000002e-157	465.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.9845514
k105_2485533_1	k105_2485533	gb|CAJ77856.1|ARO:3000777|adeF	93.8	80	80	1	80	1059	1	80	1.38e-42	145.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.3768116
k105_1431558_1	k105_1431558	gb|CAJ77856.1|ARO:3000777|adeF	80.6	665	665	1	665	1059	86	748	0.0	976.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.621138
k105_5173957_2	k105_5173957	gb|CAA03986.1|ARO:3000343|tap	88.7	408	410	1	408	409	1	408	4.5100000000000006e-247	676.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0382109
k105_6023073_1	k105_6023073	gi|446136270|ref|WP_000214125.1|	100.0	286	287	1	286	404	119	404	4.02e-198	546.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.2240186
k105_6294519_2	k105_6294519	gi|446136270|ref|WP_000214125.1|	100.0	112	112	1	112	404	1	112	2.7099999999999998e-67	206.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.4708996
k105_765073_2	k105_765073	gb|AAS76623.1|ARO:3004606|erm(40)	98.8	251	252	1	251	251	1	251	5.01e-183	500.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(40)	erm(40)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	2.4535584
k105_1189730_1	k105_1189730	gb|BAL43359.1|ARO:3003742|mphG	98.9	276	276	1	276	294	1	276	8.41e-203	553.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	1.4763552
k105_1189730_2	k105_1189730	gb|BAL43360.1|ARO:3003745|mefC	96.7	60	61	1	60	407	348	407	1.6900000000000001e-29	105.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	1.4763552
k105_5606873_2	k105_5606873	ABV82118	98.9	93	94	1	93	639	1	93	6.57e-57	183.0		tetracycline	tetracycline__tet(32)	tet(32)	Antibiotic target protection			Yes	Yes	Yes	III	genome	0.9966844
k105_5606873_3	k105_5606873	ABV82118	96.7	90	90	1	90	639	119	208	1.6099999999999998e-52	171.0		tetracycline	tetracycline__tet(32)	tet(32)	Antibiotic target protection			Yes	Yes	Yes	III	genome	0.9966844
k105_4134404_2	k105_4134404	AF024666.2.gene33.p01	100.0	391	392	1	391	391	1	391	7.49e-253	689.0		chloramphenicol	chloramphenicol__cmx	cmx	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.2257282
k105_1829470_2	k105_1829470	gb|ADT70779.1|ARO:3001805|OXA-198	83.6	201	202	1	201	262	62	262	4.11e-128	360.0		beta_lactam	beta_lactam__OXA-198	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	0.79787236
k105_5412049_1	k105_5412049	YP_523088	80.9	183	183	1	183	277	1	183	4.27e-98	283.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.9203868
k105_5199636_1	k105_5199636	AJ514254.gene.p01	93.1	347	347	1	347	640	222	568	7.759999999999999e-228	633.0		tetracycline	tetracycline__tet(36)	tet(36)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	2.212766
k105_157182_3	k105_157182	AY463797.7.gene28.p01	100.0	399	400	1	399	399	1	399	1.7e-285	772.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.127815
k105_4372857_2	k105_4372857	BAC67151	92.8	207	207	1	207	391	1	207	1.23e-127	363.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	7.73904
k105_6270280_2	k105_6270280	BAC67151	93.2	220	222	1	220	391	171	390	1.62e-146	412.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.6356404
k105_2263839_1	k105_2263839	EU675686.2.gene7.p01	100.0	28	28	1	28	121	1	28	4.09e-14	58.5		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	16.04302
k105_2263839_2	k105_2263839	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	115	116	1	115	115	1	115	3.57e-78	224.0		multidrug	multidrug__qacEdelta1								IV	plasmid	16.04302
k105_2263839_3	k105_2263839	DQ677333.1.gene1.p01	100.0	232	233	1	232	259	28	259	3.29e-169	465.0		aminoglycoside	aminoglycoside__aadA24	aadA24	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	16.04302
k105_587736_1	k105_587736	BAE71359	100.0	329	346	17	345	329	1	329	6.76e-238	646.0		beta_lactam	beta_lactam__CARB-3	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	plasmid	0.9917958
k105_1859379_2	k105_1859379	CAJ45367	97.1	137	141	1	137	405	269	405	1.5e-87	259.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	4.2144885
k105_1016778_1	k105_1016778	gi|1004359892|gb|AMP42199.1|	98.9	639	640	1	639	639	1	639	0.0	1232.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	2.7990742
k105_185185_1	k105_185185	AJ251806.1.gene1.p01	88.3	257	258	1	257	404	149	404	3.5e-156	439.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.7488987
k105_2712525_1	k105_2712525	AJ295238.gene.p01	85.2	183	195	1	183	639	349	531	3.82e-107	319.0		tetracycline	tetracycline__tet(32)	tet(32)	Antibiotic target protection			Yes	Yes	Yes	II	plasmid	1.8191603
k105_825548_2	k105_825548	gb|AAC43550.1|ARO:3003967|lrfA	83.6	505	510	1	505	504	1	504	8.719999999999999e-278	761.0		quinolone	quinolone__lfrA	lfrA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.4418786
k105_6294519_1	k105_6294519	AY339985.2.gene4.p01	95.9	146	180	32	177	323	176	321	6.449999999999999e-95	277.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	2.4708996
k105_3985168_3	k105_3985168	gb|APB03222.1|ARO:3003992|rphB	84.1	82	88	1	82	884	802	883	6.5e-42	143.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.654933
