qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1859083_1	k141_1859083	gb|AAG07064.1|ARO:3003693|mexK	80.0	150	156	1	150	1025	871	1020	2.86e-66	216.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6820581
k141_2908406_2	k141_2908406	gb|AAG07064.1|ARO:3003693|mexK	89.4	94	101	1	94	1025	929	1022	1.9e-45	154.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.78372353
k141_1968403_1	k141_1968403	gb|AAG07064.1|ARO:3003693|mexK	83.6	140	146	3	142	1025	880	1019	2.08e-63	207.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6206896
k141_352089_1	k141_352089	YP_001668663	83.0	112	112	1	112	1043	1	112	4.59e-56	185.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	genome	2.1024747
k141_109107_3	k141_109107	AME01623.1	91.5	258	258	1	258	548	1	243	1.2e-153	437.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.503941
k141_2730070_4	k141_2730070	AME01623.1	99.1	108	109	1	108	548	441	548	2.6900000000000004e-72	223.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.5838636
k141_883014_1	k141_883014	gi|446871990|ref|WP_000949246.1|	85.1	409	409	1	409	1031	1	409	2.16e-238	677.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	2.0278885
k141_126961_2	k141_126961	AF313472.2.gene15.p01	98.9	267	268	1	267	267	1	267	2.51e-200	545.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	10.8115835
k141_126961_3	k141_126961	AY463797.7.gene32.p01	100.0	278	279	1	278	278	1	278	1.64e-206	562.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	10.8115835
k141_1150720_2	k141_1150720	gi|1004701441|gb|AMP49834.1|	100.0	38	38	1	38	386	1	38	5.78e-20	78.2		tetracycline	tetracycline__tet(X)	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	III	genome	6.4206896
k141_128560_10	k141_128560	YP_550152	81.2	271	275	2	272	277	5	275	1.5000000000000001e-155	433.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.4766755
k141_2391993_2	k141_2391993	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	100.0	479	480	1	479	479	1	479	0.0	977.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	3.4081714
k141_3177540_1	k141_3177540	AY178993.1.gene1.p01	100.0	298	299	1	298	298	1	298	7.830000000000001e-215	585.0		beta_lactam	beta_lactam__CARB-8	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	genome	3.7957294
k141_2397614_1	k141_2397614	gb|CAZ48628.1|ARO:3002852|arr-7	98.0	150	151	1	150	150	1	150	1.3500000000000002e-110	309.0		rifamycin	rifamycin__arr-7	arr family	Enzymatic inactivation	rifampin ADP-ribosyltransferase (Arr)		Yes	Yes	Yes	IV	genome	4.980198
k141_3431213_1	k141_3431213	gi|223886324|gb|ACN22617.1|	94.7	281	282	1	281	281	1	281	1.08e-192	527.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	1.8235942
k141_404896_1	k141_404896	gb|BAL43359.1|ARO:3003742|mphG	99.3	294	295	1	294	294	1	294	8.500000000000001e-217	589.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	7.2388935
k141_404896_2	k141_404896	gb|BAL43360.1|ARO:3003745|mefC	99.8	407	408	1	407	407	1	407	1.26e-275	748.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	7.2388935
k141_3201531_1	k141_3201531	AY259086.1.gene4.p01	100.0	210	211	1	210	210	1	210	1.3e-160	440.0		chloramphenicol	chloramphenicol__catB3	catB3	Enzymatic inactivation	cat		Yes	Yes	Yes	I	genome	2.263595
k141_2925367_1	k141_2925367	NC_011586.7045443.p01	89.3	103	103	1	103	416	1	103	2.77e-53	170.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0338438
k141_3958107_4	k141_3958107	gb|AAK76136.1|ARO:3000025|patB	81.6	206	207	1	206	588	383	588	1.2199999999999999e-115	340.0	multicomponent system	multidrug	multidrug__patB	patB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.030913
k141_3714591_2	k141_3714591	YP_001797193	95.8	24	32	9	32	281	9	32	3.86e-09	47.4		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.8255033
k141_664586_2	k141_664586	gb|ADZ12699.1|ARO:3005091|RanA	82.1	162	162	1	162	258	1	162	8.33e-93	268.0		multidrug	multidrug__RanA								IV	genome	1.3561418
k141_1195437_3	k141_1195437	YP_606823	83.8	37	39	3	39	1011	2	38	8.47e-13	58.2	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.378653
k141_1686025_1	k141_1686025	BAB71966	98.8	415	416	1	415	420	6	420	5.02e-285	772.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.4149746
k141_1686025_2	k141_1686025	YP_002850805	100.0	164	164	1	164	652	1	164	1.2e-106	317.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	1.4149746
k141_931054_1	k141_931054	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	55.981594
k141_1203751_1	k141_1203751	gi|602542163|emb|CDO24964.1|	98.3	236	237	1	236	410	175	410	5.29e-156	437.0		tetracycline	tetracycline__tet(V)	tet(V)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.99630994
k141_1694738_1	k141_1694738	gb|AKN19287.1|ARO:3002578|AAC(6')-Ib7	99.6	238	239	1	238	261	24	261	6.5e-178	487.0		aminoglycoside	aminoglycoside__AAC(6')-Ib7	AAC(6')-Ib7-9-10	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	plasmid	3.1423883
k141_1694738_2	k141_1694738	AB777500.1.gene5.p01	100.0	275	276	1	275	275	1	275	1.3e-206	562.0		beta_lactam	beta_lactam__OXA-2	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	3.1423883
k141_3973032_1	k141_3973032	YP_970399	86.8	152	153	1	152	274	123	274	9.8e-93	268.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.0444698
k141_2943641_2	k141_2943641	M29695.1.gene2.p01	99.4	172	173	1	172	184	13	184	9.81e-131	362.0		aminoglycoside	aminoglycoside__AAC(6')-IIa	AAC(6')-IIa-32	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	plasmid	2.134659
k141_2943641_3	k141_2943641	gi|692128548|ref|WP_032084014.1|	100.0	345	346	1	345	406	62	406	2.1099999999999998e-246	671.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	2.134659
k141_1698117_1	k141_1698117	gi|550713585|ref|WP_022646491.1|	100.0	331	332	1	331	348	18	348	4.52e-237	644.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	II	plasmid	3.1223457
k141_3227380_3	k141_3227380	AAT49071	88.9	63	80	16	78	78	16	78	5.68e-38	120.0		trimethoprim	trimethoprim__dfrB2	dfrB2	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	1.8713768
k141_3739851_1	k141_3739851	gb|CAQ53840.1|ARO:3000853|AIM-1	98.4	61	61	1	61	303	1	61	4.8e-36	120.0		beta_lactam	beta_lactam__AIM-1	AIM-1	Enzymatic inactivation	Class B3 beta-lactamase		Yes	Yes	Yes	IV	genome	0.979661
k141_950212_1	k141_950212	YP_002081505	82.8	29	29	1	29	1063	1	29	8.62e-09	46.2	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.829646
k141_1228293_1	k141_1228293	NC_010410.6003262.p01	93.3	105	105	1	105	507	1	105	1.65e-62	196.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.5213923
k141_1953820_2	k141_1953820	gi|254967129|gb|ACT97610.1|	99.4	639	640	1	639	639	1	639	0.0	1237.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	2.7190278
k141_1237377_4	k141_1237377	AY758206.1.gene5.p01	99.3	281	282	1	281	281	1	281	1.56e-201	550.0		aminoglycoside	aminoglycoside__aadA11	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.531688
k141_1962274_1	k141_1962274	ABE98197	100.0	218	219	1	218	218	1	218	3.42e-112	318.0		quinolone	quinolone__QnrS2	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	0.8107735
k141_2467762_1	k141_2467762	AAY63943	99.5	381	382	1	381	639	259	639	1.05e-277	761.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	0.8270008
k141_2759626_3	k141_2759626	gb|AAS76623.1|ARO:3004606|erm(40)	98.8	251	252	1	251	251	1	251	5.01e-183	500.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(40)	erm(40)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	2.1570222
k141_2765600_8	k141_2765600	AAA27431	99.2	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	plasmid	3.5574625
k141_213458_1	k141_213458	gb|ADT70779.1|ARO:3001805|OXA-198	82.2	258	259	1	258	262	5	262	4.87e-158	438.0		beta_lactam	beta_lactam__OXA-198	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	1.8784657
k141_472851_2	k141_472851	gi|426206800|emb|CCP09090.1|	100.0	273	281	8	280	276	4	276	2.31e-197	539.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	16.572802
k141_473575_1	k141_473575	gi|1004712632|gb|AMP57029.1|	91.3	229	229	1	229	378	1	229	4.6299999999999995e-152	426.0		tetracycline	tetracycline__tet(X3)	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.942
k141_482147_2	k141_482147	ABA54978	100.0	279	280	1	279	279	1	279	3.0599999999999996e-207	564.0		beta_lactam	beta_lactam__OXA-9	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	1.2994819
k141_486994_4	k141_486994	AY463797.7.gene28.p01	100.0	399	400	1	399	399	1	399	1.7e-285	772.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	5.073502
k141_2244832_2	k141_2244832	gi|1028097001|ref|WP_063853698.1|	96.5	369	370	1	369	408	40	408	5.949999999999999e-246	671.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	4.4919
k141_2010808_27	k141_2010808	FM897214.1.orf2.gene.p01	92.8	83	84	1	83	150	68	150	2.6300000000000002e-56	169.0		rifamycin	rifamycin__arr-3	arr family	Enzymatic inactivation	rifampin ADP-ribosyltransferase (Arr)		Yes	Yes	Yes	IV	genome	12.157089
