qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2781179_1	k141_2781179	CAP58293	99.5	406	407	1	406	406	1	406	3.5e-277	751.0		tetracycline	tetracycline__tet(40)	tet(40)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	genome	5.801762
k141_2781254_1	k141_2781254	WP_000691758	99.8	639	640	1	639	639	1	639	0.0	1271.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	9.627152
k141_3606345_3	k141_3606345	gi|504109716|ref|WP_014343702.1|	99.8	405	406	1	405	405	1	405	1.15e-286	775.0		tetracycline	tetracycline__tet(E)	tet(E)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	II	plasmid	13.854897
k141_1966501_61	k141_1966501	gi|740796309|ref|WP_038581593.1|	88.1	1050	1051	1	1050	1048	1	1048	0.0	1768.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	plasmid	6.1295214
k141_54160_2	k141_54160	gb|WP_156404654.1|ARO:3006479|MOX-14	97.6	126	126	1	126	382	1	126	8.07e-83	246.0		beta_lactam	beta_lactam__CMY-10	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase					IV	plasmid	17.043842
k141_3064951_13	k141_3064951	gb|AKF12264.1|ARO:3004498|dfrB4	100.0	78	79	1	78	78	1	78	1.2699999999999999e-54	162.0		trimethoprim	trimethoprim__dfrB4	dfrB4	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	plasmid	21.583382
k141_3064951_14	k141_3064951	AY259086.1.gene4.p01	100.0	210	211	1	210	210	1	210	1.3e-160	440.0		chloramphenicol	chloramphenicol__catB3	catB3	Enzymatic inactivation	cat		Yes	Yes	Yes	I	plasmid	21.583382
k141_3064951_15	k141_3064951	AAA91586	100.0	276	292	16	291	276	1	276	7.59e-199	543.0		beta_lactam	beta_lactam__OXA-1	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	21.583382
k141_3064951_16	k141_3064951	DQ393783.1.gene4.p01	97.4	38	38	1	38	263	5	42	1.6e-18	73.2		aminoglycoside	aminoglycoside__aadA15	aadA15	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	21.583382
k141_2722045_2	k141_2722045	DQ393783.1.gene4.p01	100.0	42	42	1	42	263	1	42	1.2000000000000002e-21	81.6		aminoglycoside	aminoglycoside__aadA15	aadA15	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.636574
k141_1697562_1	k141_1697562	gb|AML99881.1|ARO:3001327|mdtK	84.6	299	310	12	310	474	1	299	4.93e-177	496.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	II	plasmid	1.4612795
k141_3090577_2	k141_3090577	gb|AML99881.1|ARO:3001327|mdtK	83.3	78	84	2	79	474	397	474	1.3e-44	147.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	II	plasmid	1.9965636
k141_2715729_2	k141_2715729	gb|AML99881.1|ARO:3001327|mdtK	85.8	275	289	12	286	474	1	275	4.06e-163	460.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	II	genome	0.5328597
k141_332218_2	k141_332218	gb|CCP45647.1|ARO:3003955|efpA	81.0	431	440	11	440	530	39	469	7.38e-239	661.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.145785
k141_2534543_11	k141_2534543	gb|CCP45647.1|ARO:3003955|efpA	80.2	530	525	1	524	530	1	530	3.7099999999999995e-287	787.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	43.735535
k141_3991882_4	k141_3991882	gb|CCP45647.1|ARO:3003955|efpA	80.5	532	526	1	525	530	1	530	1.22e-283	778.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	13.872106
k141_1897872_1	k141_1897872	gb|CCP45647.1|ARO:3003955|efpA	82.0	338	346	10	346	530	32	369	1.2099999999999998e-188	530.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.8651686
k141_1976937_2	k141_1976937	gb|WP_063864115.1|ARO:3005734|OXA-504	98.9	264	265	1	264	264	1	264	3.55e-194	530.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	14.265394
k141_1431611_1	k141_1431611	YP_001186705	87.3	157	158	1	157	1017	861	1017	2.1899999999999997e-82	260.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6953567
k141_3375101_2	k141_3375101	YP_001186705	93.1	275	275	1	275	1017	1	275	6.67e-166	484.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.6241398
k141_416119_1	k141_416119	YP_001186705	89.6	586	587	1	586	1017	414	999	0.0	1017.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.8710477
k141_2183427_1	k141_2183427	YP_001186705	89.5	342	343	2	343	1017	97	438	2.1499999999999997e-197	568.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.7690558
k141_2524753_1	k141_2524753	gb|BAE78116.1|ARO:3003576|eptA	99.4	356	357	1	356	547	192	547	6.49e-271	739.0		polymyxin	polymyxin__eptA	eptA	Antibiotic target alteration			Yes	Yes	Yes	I	plasmid	1.514669
k141_4296914_1	k141_4296914	gb|BAE78116.1|ARO:3003576|eptA	99.6	240	240	1	240	547	1	240	1.06e-156	444.0		polymyxin	polymyxin__eptA	eptA	Antibiotic target alteration			Yes	Yes	Yes	I	plasmid	1.1363636
k141_61973_3	k141_61973	gi|966396486|ref|WP_058441292.1|	80.2	1053	1061	1	1053	1063	1	1053	0.0	1631.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	20.832508
k141_336561_4	k141_336561	gb|ADZ12700.1|ARO:3005090|RanB	81.0	247	250	3	249	253	7	253	1.6299999999999998e-140	393.0		multidrug	multidrug__RanB								IV	genome	5.9871626
k141_903533_3	k141_903533	gb|ADZ12700.1|ARO:3005090|RanB	81.0	247	250	3	249	253	7	253	1.34e-139	390.0		multidrug	multidrug__RanB								IV	genome	28.057962
k141_1981333_1	k141_1981333	AM932669.1.gene2.p01	100.0	267	268	1	267	267	1	267	2.13e-192	525.0		beta_lactam	beta_lactam__OXA-129	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	1.4728097
k141_1707816_2	k141_1707816	gi|446961539|ref|WP_001038795.1|	98.8	85	86	1	85	245	161	245	5.930000000000001e-59	179.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	genome	7.4641304
k141_891846_2	k141_891846	gi|254967129|gb|ACT97610.1|	99.5	639	640	1	639	639	1	639	0.0	1238.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	6.5487576
k141_1442398_1	k141_1442398	AY123251.gene2.p01	100.0	210	211	1	210	210	1	210	9.13e-161	441.0		chloramphenicol	chloramphenicol__catB8	catB8	Enzymatic inactivation	cat		Yes	Yes	Yes	I	plasmid	22.193605
k141_1442398_2	k141_1442398	AB104852.1.gene4.p01	100.0	263	264	1	263	263	1	263	8.659999999999999e-190	518.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	22.193605
k141_1171219_2	k141_1171219	ZP_04055482	99.2	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	plasmid	7.762154
k141_1171219_3	k141_1171219	gb|AET35493.1|ARO:3001777|OXA-347	100.0	274	275	1	274	274	1	274	1.0600000000000001e-200	547.0		beta_lactam	beta_lactam__OXA-347	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	II	plasmid	7.762154
k141_4182548_1	k141_4182548	NC_010558.1.6275994.p01	100.0	262	263	1	262	262	1	262	1.19e-191	523.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	5.2357974
k141_2815266_2	k141_2815266	KJ363320.1.gene3.p01	100.0	259	260	1	259	259	1	259	1.75e-187	512.0		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	23.123335
k141_1450461_1	k141_1450461	gi|487969243|ref|WP_002042236.1|	80.2	496	496	1	496	1031	295	790	1.28e-268	758.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	3.1828358
k141_3090251_1	k141_3090251	YP_112402	100.0	271	272	1	271	271	1	271	1.5099999999999999e-203	554.0		aminoglycoside	aminoglycoside__APH(3')-Ib	APH(3')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes	IV	genome	2.1356297
k141_3366481_1	k141_3366481	YP_970399	85.7	77	80	1	77	274	196	272	1.46e-39	130.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.7701632
k141_4009807_1	k141_4009807	YP_970399	82.4	68	74	6	73	274	3	70	1.2500000000000002e-35	119.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	16.103645
k141_3911511_1	k141_3911511	gb|WP_063865154.1|ARO:3006211|VEB-14	100.0	35	35	1	35	298	1	35	6.9e-15	63.5		beta_lactam	beta_lactam__VEB-9	VEB	Enzymatic inactivation	Class A beta-lactamase					III	plasmid	17.008307
k141_3911518_1	k141_3911518	gb|WP_063865154.1|ARO:3006211|VEB-14	100.0	35	35	1	35	298	1	35	6.9e-15	63.5		beta_lactam	beta_lactam__VEB-9	VEB	Enzymatic inactivation	Class A beta-lactamase					III	plasmid	36.50178
k141_631687_1	k141_631687	gb|CDO12042.1|ARO:3005053|ArnT	98.0	147	147	1	147	551	1	147	1.9500000000000002e-97	289.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	2.3009646
k141_631687_3	k141_631687	gi|851928593|ref|WP_048220996.1|	82.4	119	122	2	120	660	542	660	3.64e-67	212.0		polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.3009646
k141_2824018_1	k141_2824018	AF479774.1.gene7.p01	100.0	189	190	1	189	274	86	274	1.07e-141	394.0		beta_lactam	beta_lactam__OXA-9	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	2.766323
k141_3094397_4	k141_3094397	gi|505289664|ref|WP_015476766.1|	82.0	139	152	1	139	1067	909	1047	1.93e-65	213.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.0803727
k141_2008959_4	k141_2008959	gb|WP_150378267.1|ARO:3005057|tet(X5)	100.0	40	40	1	40	388	1	40	4.89e-21	81.3		tetracycline	tetracycline__tet(X5)	tet(X)	Enzymatic inactivation						IV	genome	4.0167446
k141_1465310_1	k141_1465310	YP_406903	100.0	50	52	2	51	397	348	397	5.27e-25	92.8	multicomponent system	multidrug	multidrug__MexE	MexE	Efflux pump			Yes	Yes	Yes	IV	genome	1.7943641
k141_1465310_2	k141_1465310	gi|447196024|ref|WP_001273280.1|	80.6	428	428	1	428	1037	1	428	6.879999999999999e-228	651.0	multicomponent system	multidrug	multidrug__acrF	acrF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.7943641
k141_3652647_2	k141_3652647	gb|BAD89844.2|ARO:3000753|abeM	82.1	447	454	1	447	448	1	447	1.0700000000000001e-252	693.0		multidrug	multidrug__abeM	abeM	Efflux pump	MATE transporter		Yes	Yes	Yes	IV	genome	3.1548183
k141_642923_2	k141_642923	gb|ENU37733|ARO:3004091|ANT(3'')-IIc	100.0	259	260	1	259	259	1	259	2.48e-187	512.0		aminoglycoside	aminoglycoside__ANT(3'')-IIc	ANT(3'')-IIc	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.4800818
k141_3928287_5	k141_3928287	YP_981592	83.8	37	41	1	37	277	239	275	1.12e-16	68.6		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.932509
k141_4346458_1	k141_4346458	YP_981592	85.9	135	146	1	135	277	1	135	6.68e-75	223.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.631529
k141_3657587_3	k141_3657587	gi|446136270|ref|WP_000214125.1|	100.0	404	405	1	404	404	1	404	1.04e-277	753.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.526091
k141_3657587_4	k141_3657587	AY339985.2.gene4.p01	97.1	170	173	1	170	323	152	321	4.14e-113	323.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	4.526091
k141_2567623_2	k141_2567623	gb|CCI79240.1|ARO:3005047|eptB	100.0	90	91	1	90	574	485	574	3.09e-63	199.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	1.8829954
k141_651074_1	k141_651074	CAA67773	100.0	264	265	1	264	264	1	264	1.9100000000000002e-198	540.0		aminoglycoside	aminoglycoside__APH(3')-IIIa	APH(3')-IIIa	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes	I	plasmid	0
k141_1204481_3	k141_1204481	Q08425	100.0	192	193	1	192	641	450	641	1.44e-135	392.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	5.425914
k141_1543199_1	k141_1543199	Q08425	100.0	418	418	1	418	641	67	484	1.8900000000000002e-302	825.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	4.008152
k141_379042_2	k141_379042	P70882	99.5	204	205	1	204	641	438	641	6.46e-146	419.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	21.160315
k141_4332982_1	k141_4332982	P70882	88.0	368	368	1	368	641	165	532	4.74e-235	652.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	3.060733
k141_2302236_1	k141_2302236	YP_001455939	85.4	157	157	1	157	272	1	157	6.56e-94	271.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	III	genome	2.3663642
k141_1207198_1	k141_1207198	gi|966403553|ref|WP_058447148.1|	99.3	431	431	1	431	1058	595	1025	5.74e-288	805.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.6512642
k141_4037074_3	k141_4037074	gi|966403553|ref|WP_058447148.1|	98.6	74	74	1	74	1058	1	74	2.52e-39	135.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.3946573
k141_3936711_1	k141_3936711	gb|AAC75271.1|ARO:3003952|yojI	100.0	304	304	1	304	547	1	304	3.42e-207	575.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.92411464
k141_1286190_1	k141_1286190	gb|AAC75271.1|ARO:3003952|yojI	82.3	464	464	1	464	547	1	464	1.48e-272	748.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.6971877
k141_2852998_3	k141_2852998	gi|950546578|ref|WP_057422848.1|	81.0	42	42	1	42	1063	1	42	7.34e-16	67.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	2.406448
k141_3939967_1	k141_3939967	gi|585350004|ref|WP_024231618.1|	100.0	61	61	1	61	493	1	61	1.35e-31	112.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	IV	plasmid	1.5504032
k141_3671415_1	k141_3671415	ACB17952	99.7	385	386	1	385	385	1	385	4.32e-265	719.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.7161616
k141_3671415_2	k141_3671415	gi|476856987|gb|ENB51840.1|	100.0	298	298	1	298	1037	1	298	7.88e-193	555.0	multicomponent system	multidrug	multidrug__mdtF	mdtF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.7161616
k141_387904_9	k141_387904	AY115475.1.gene2.p01	100.0	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	plasmid	10.201337
k141_387904_11	k141_387904	AY115475.1.gene4.p01	99.8	419	420	1	419	419	1	419	1.0899999999999999e-298	807.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	10.201337
k141_387904_12	k141_387904	NC_010410.6003052.p01	99.4	163	168	5	167	163	1	163	1.6100000000000002e-123	343.0		rifamycin	rifamycin__arr-2	arr family	Enzymatic inactivation	rifampin ADP-ribosyltransferase (Arr)		Yes	Yes	Yes	IV	plasmid	10.201337
k141_2310588_2	k141_2310588	gi|555038129|gb|ESL82444.1|	81.0	452	458	5	456	453	1	452	7.050000000000001e-265	724.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	III	genome	1.2649502
k141_1759348_1	k141_1759348	YP_985461	97.4	38	38	1	38	274	1	38	9.49e-18	71.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.7408993
k141_4252939_1	k141_4252939	YP_985461	81.6	196	196	1	196	274	6	201	6.59e-105	301.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	9.36463
k141_4224615_1	k141_4224615	gi|764131311|ref|WP_044316681.1|	100.0	473	475	2	474	512	40	512	0.0	929.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.4153167
k141_2581840_5	k141_2581840	P14171	100.0	293	294	1	293	293	1	293	3.3000000000000003e-209	570.0		beta_lactam	beta_lactam__RCP-1	RCP-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	2.6078591
k141_3127290_6	k141_3127290	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	62.62604
k141_3133756_4	k141_3133756	gb|WP_063860228.1|ARO:3006874|EC-13	100.0	86	86	1	86	377	1	86	2.59e-55	173.0		beta_lactam	beta_lactam__Escherichia coli ampC	Escherichia coli ampC	Enzymatic inactivation	Class C beta-lactamase					III	plasmid	1.7007576
k141_403879_1	k141_403879	gi|764528042|ref|WP_044407471.1|	95.5	292	292	1	292	1062	1	292	2.1200000000000002e-184	534.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	3.879518
k141_2327010_1	k141_2327010	gi|395126416|emb|CCD04599.1|	80.5	334	334	2	333	341	7	340	6.98e-194	535.0		multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes	IV	genome	2.0700219
k141_677819_1	k141_677819	ACB17398	99.6	254	254	1	254	343	1	254	5.2800000000000005e-166	461.0	multicomponent system	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.855803
k141_3961047_2	k141_3961047	NC_002516.2.877852.p01	81.3	811	809	1	809	1046	1	811	0.0	1268.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	2.359983
k141_679641_6	k141_679641	AY743590.gene.p01	100.0	373	374	1	373	395	23	395	2.2399999999999997e-264	717.0		tetracycline	tetracycline__tet(39)	tet(39)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	15.696634
k141_2330916_2	k141_2330916	BAH65866	99.0	394	415	21	414	394	1	394	2.93e-275	746.0		multidrug	multidrug__emrD	emrD	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	genome	1.3895582
k141_3691921_1	k141_3691921	YP_001477378	81.0	126	147	22	147	406	20	145	1.8299999999999999e-62	195.0	two-component system	polymyxin	polymyxin__rosA	rosA	Efflux pump			Yes	Yes	Yes	IV	genome	2.4207377
k141_138809_1	k141_138809	YP_002929946	84.8	33	44	1	33	282	243	275	6.34e-13	58.5		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	III	genome	1.7002172
k141_4244493_1	k141_4244493	gb|ARB93503.1|ARO:3004603|tet(56)	86.1	115	116	1	115	389	273	387	5.49e-65	200.0		tetracycline	tetracycline__tet(56)	tet(56)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.6120778
k141_724107_1	k141_724107	gb|ARB93503.1|ARO:3004603|tet(56)	84.8	66	66	1	66	389	1	66	7.1e-36	122.0		tetracycline	tetracycline__tet(56)	tet(56)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.2427185
k141_2055570_1	k141_2055570	HQ451074.1.gene4.p01	100.0	286	287	1	286	286	1	286	1.2899999999999998e-207	565.0		beta_lactam	beta_lactam__TEM-1	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	5.478268
k141_2055570_2	k141_2055570	AY034847.1.gene1.p01	100.0	293	294	1	293	293	1	293	1.7e-211	576.0		beta_lactam	beta_lactam__KPC-2	KPC	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	5.478268
k141_1237225_2	k141_1237225	DQ212986.1.gene3.p01	80.6	67	71	1	67	75	1	67	4.0400000000000004e-35	112.0		vancomycin	vancomycin__vanUG	vanUG	Antibiotic target alteration	vanU family		Yes	Yes	Yes	III	genome	1.9251796
k141_4246959_1	k141_4246959	NC_011586.7045443.p01	86.7	225	225	1	225	416	1	225	4.68e-126	361.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.4513888
k141_4047308_1	k141_4047308	NC_011586.7045443.p01	81.4	318	318	1	318	416	1	318	5.379999999999999e-172	482.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6564482
k141_2880574_1	k141_2880574	BAB71966	100.0	407	407	1	407	420	1	407	1.59e-281	763.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.0369473
k141_2732418_1	k141_2732418	BAB71966	80.3	421	422	1	421	420	1	420	5.19e-238	654.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0287182
k141_2880763_2	k141_2880763	AAQ92181	90.3	93	93	1	93	1048	1	93	6.97e-48	160.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	1.0962343
k141_1519055_142	k141_1519055	AAQ92181	98.9	1048	1050	1	1048	1048	1	1048	0.0	1950.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	plasmid	65.5647
k141_1241769_2	k141_1241769	AF133140.gene.p01	100.0	391	392	1	391	391	1	391	5.1600000000000005e-276	747.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.328205
k141_1785142_39	k141_1785142	gi|504907940|ref|WP_015095042.1|	96.5	1058	1065	1	1057	1059	1	1057	0.0	1930.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	43.478214
k141_1515209_1	k141_1515209	AAK14791	100.0	260	261	1	260	260	1	260	1.19e-190	520.0		beta_lactam	beta_lactam__NPS-1	NPS-1	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	15.938438
k141_3152787_1	k141_3152787	AY536519.1.gene1.p01	100.0	299	300	1	299	299	1	299	1.46e-215	587.0		beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	31.862703
k141_688774_3	k141_688774	P30898	99.3	296	297	1	296	296	1	296	3.1900000000000005e-213	580.0		beta_lactam	beta_lactam__CblA-1	CblA-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	2.1552756
k141_419971_2	k141_419971	ZP_04543635	89.3	28	28	1	28	266	1	28	9.94e-12	54.3		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	2.5262346
k141_2065310_1	k141_2065310	AAU89126	96.3	325	325	1	325	463	1	325	5.319999999999999e-225	618.0		aminoglycoside	aminoglycoside__ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	4.2273192
k141_3158660_11	k141_3158660	gb|WP_043155783.1|ARO:3006477|MOX-12	99.0	383	384	1	383	383	1	383	6.069999999999999e-280	756.0		beta_lactam	beta_lactam__MOX-7	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase					IV	plasmid	14.204566
