qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2413956_1	k141_2413956	U14748.1.gene2.p01	82.9	292	295	1	292	304	11	302	9.88e-175	483.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	genome	3.0728772
k141_1002075_2	k141_1002075	U14748.1.gene2.p01	94.0	283	284	1	283	304	22	304	2.92e-187	514.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	7.995197
k141_199043_2	k141_199043	U14748.1.gene2.p01	99.7	304	305	1	304	304	1	304	1.4500000000000001e-213	582.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	5.617404
k141_310617_2	k141_310617	gb|AAG08359.1|ARO:3003682|OpmH	84.0	150	153	1	150	482	329	478	1.1800000000000002e-79	242.0	multicomponent system	multidrug	multidrug__OpmH	OpmH	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.9202297
k141_600439_7	k141_600439	gb|AAG07064.1|ARO:3003693|mexK	82.2	129	131	1	129	1025	892	1020	4.22e-57	189.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	38.4414
k141_4118648_2	k141_4118648	gb|AAG07064.1|ARO:3003693|mexK	84.6	26	30	2	27	1025	995	1020	1.38e-09	48.5	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.2625438
k141_3546535_4	k141_3546535	gb|AAG07064.1|ARO:3003693|mexK	85.2	459	459	1	459	1025	1	459	1.2599999999999999e-274	771.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.298921
k141_1586922_1	k141_1586922	gb|AAG07064.1|ARO:3003693|mexK	86.3	234	236	1	234	1025	789	1022	2.25e-125	378.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.050935
k141_3647683_3	k141_3647683	gb|AAG07064.1|ARO:3003693|mexK	81.1	127	129	1	127	1025	893	1019	1.5200000000000002e-57	190.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.5839195
k141_2830832_1	k141_2830832	gb|AAG07064.1|ARO:3003693|mexK	81.0	116	118	1	116	1025	907	1022	2.17e-53	177.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	18.202475
k141_562014_2	k141_562014	gb|AAG07064.1|ARO:3003693|mexK	82.5	137	137	1	137	1025	1	137	4.57e-77	244.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0613968
k141_4623263_3	k141_4623263	gb|AAG07064.1|ARO:3003693|mexK	82.5	57	60	1	57	1025	969	1025	6.98e-22	85.1	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.8928251
k141_4365291_1	k141_4365291	AAZ03413	97.3	297	299	1	297	382	85	381	2.7400000000000002e-210	577.0		beta_lactam	beta_lactam__CMY-8	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes	IV	genome	8.835807
k141_1180812_1	k141_1180812	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	97.4	78	78	1	78	639	1	78	3.47e-46	154.0		tetracycline	tetracycline__tet(W/N/W)	tet(W/N/W)	Antibiotic target alteration	mosiac ribosomal protection		Yes	Yes	Yes	III	genome	3.1766849
k141_2339786_2	k141_2339786	gi|446871990|ref|WP_000949246.1|	85.9	446	446	1	446	1031	1	446	7.37e-261	736.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	53.989704
k141_4192719_1	k141_4192719	gi|446871990|ref|WP_000949246.1|	81.2	724	724	1	724	1031	1	724	0.0	1129.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	24.873762
k141_3788913_1	k141_3788913	gi|1001786599|ref|WP_061324791.1|	89.9	99	99	1	99	563	1	99	6.19e-53	172.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	2.4652777
k141_3788913_2	k141_3788913	AAC60781	84.8	158	160	1	158	410	253	410	4.82e-93	274.0	two-component system	polymyxin	polymyxin__rosA	rosA	Efflux pump			Yes	Yes	Yes	IV	genome	2.4652777
k141_4079253_4	k141_4079253	BAE54319	100.0	419	420	1	419	419	1	419	2.77e-317	854.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(B)	ere(B)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	II	plasmid	45.470966
k141_896326_1	k141_896326	AF118110.1.gene1.p01	100.0	308	309	1	308	321	14	321	2.3e-222	605.0		beta_lactam	beta_lactam__CfxA2	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	21.968311
k141_4081096_2	k141_4081096	gb|AAG57600.1|ARO:3000318|mphB	95.6	137	138	1	137	158	22	158	3.5999999999999997e-93	265.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(B)	mph(B)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	III	genome	1.6926229
k141_1763205_1	k141_1763205	gi|896073592|ref|WP_049116987.1|	94.4	500	501	1	500	646	149	646	0.0	894.0	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macB	macB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.448839
k141_3502815_1	k141_3502815	NC_011595.7058890.p01	86.4	147	149	1	147	468	322	468	8.81e-78	236.0	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	11.285462
k141_3218679_1	k141_3218679	NC_011595.7058890.p01	80.8	78	81	2	79	468	391	468	3.68e-35	122.0	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	4.785946
k141_1215544_1	k141_1215544	NC_011595.7058890.p01	85.4	89	93	1	89	468	378	466	3.6599999999999994e-42	141.0	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	2.4551494
k141_3571961_5	k141_3571961	NC_011595.7058890.p01	84.3	83	86	1	83	468	385	467	2.2399999999999998e-38	131.0	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	21.244225
k141_3582701_1	k141_3582701	NC_011595.7058890.p01	89.8	49	51	1	49	468	420	468	1.2e-22	86.7	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	13.408019
k141_1970958_3	k141_1970958	NC_011595.7058890.p01	96.6	29	31	1	29	468	440	468	2.31e-13	59.3	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	6.3988566
k141_2343461_3	k141_2343461	BAC67151	93.3	390	392	1	390	391	1	390	1.22e-258	703.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.496897
k141_3182513_1	k141_3182513	BAC67151	99.0	102	104	1	102	391	289	390	2.8e-64	197.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.8290033
k141_1764969_2	k141_1764969	AF472622.2.gene1.p01	82.4	91	95	1	91	321	226	316	3.02e-48	154.0		beta_lactam	beta_lactam__CfxA3	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	2.2671063
k141_3504448_3	k141_3504448	gi|928821630|ref|WP_053882393.1|	100.0	226	226	1	226	343	1	226	5.720000000000001e-144	404.0	multicomponent system	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	plasmid	1.5342262
k141_30487_1	k141_30487	ABG77965	91.1	359	365	9	365	397	9	367	3.23e-223	613.0	multicomponent system	multidrug	multidrug__Enterobacter cloacae acrA	Enterobacter cloacae acrA	Efflux pump			Yes	Yes	Yes	IV	genome	1.7218413
k141_1189245_8	k141_1189245	AAL91930	100.0	40	41	1	40	245	206	245	1.14e-22	84.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	viral	16.132086
k141_1979306_4	k141_1979306	AAL91930	100.0	45	46	1	45	245	201	245	7.870000000000001e-26	92.4		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	4.5838227
k141_2925695_1	k141_2925695	AF133140.gene.p01	97.1	173	173	1	173	391	1	173	1.34e-107	311.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	14.262366
k141_4102674_2	k141_4102674	AF133140.gene.p01	96.9	391	392	1	391	391	1	391	3.06e-268	728.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	21.961061
k141_3040169_2	k141_3040169	AF133140.gene.p01	99.7	334	334	1	334	391	1	334	2.58e-231	632.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	21.19583
k141_4085448_2	k141_4085448	AME01623.1	87.9	157	157	1	157	548	1	142	3.14e-80	245.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	14.2100935
k141_3866983_1	k141_3866983	AME01623.1	100.0	286	287	1	286	548	263	548	3.6499999999999997e-214	592.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	63.480125
k141_723411_1	k141_723411	AME01623.1	94.4	413	413	1	413	548	1	398	4.3e-275	752.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	39.389717
k141_4085558_5	k141_4085558	NC_010410.6003262.p01	91.5	164	164	1	164	507	1	164	1.64e-100	296.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	51.168346
k141_325665_2	k141_325665	NC_010410.6003262.p01	82.4	210	213	1	210	507	297	506	2.37e-123	357.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	23.755238
k141_1777553_1	k141_1777553	NC_010410.6003262.p01	81.9	210	213	1	210	507	297	506	2.7100000000000003e-122	354.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.0076065
k141_3819750_1	k141_3819750	NC_010410.6003262.p01	97.4	38	38	1	38	507	1	38	5.06e-17	70.1	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.558408
k141_924766_2	k141_924766	NC_010410.6003262.p01	84.3	388	391	1	388	507	119	506	1.64e-240	662.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	17.166666
k141_4424716_3	k141_4424716	NC_010410.6003262.p01	86.8	506	509	1	506	507	1	506	0.0	872.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.2148547
k141_4377000_2	k141_4377000	ABA08387	100.0	157	158	1	157	157	1	157	2.48e-114	319.0		trimethoprim	trimethoprim__dfrA1	dfrA1	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	17.742805
k141_4377000_3	k141_4377000	DQ522237.1.gene5.p01	100.0	275	276	1	275	275	1	275	2.2399999999999997e-207	564.0		beta_lactam	beta_lactam__OXA-21	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	17.742805
k141_4377000_5	k141_4377000	gb|AAZ42322.1|ARO:3003836|qacH	94.6	37	38	1	37	110	74	110	2.6800000000000003e-21	77.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	17.742805
k141_2657344_4	k141_2657344	gb|AAZ42322.1|ARO:3003836|qacH	100.0	24	25	1	24	110	87	110	3.67e-09	45.4		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	54.779736
k141_4155801_7	k141_4155801	gb|AAZ42322.1|ARO:3003836|qacH	98.2	110	111	1	110	110	1	110	1.5500000000000002e-72	209.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	23.029205
k141_4155801_8	k141_4155801	gb|AAZ42322.1|ARO:3003836|qacH	94.6	37	38	1	37	110	74	110	2.6800000000000003e-21	77.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	23.029205
k141_611898_1	k141_611898	AY494717.1.gene1.p01	100.0	287	288	1	287	287	1	287	1.63e-206	563.0		beta_lactam	beta_lactam__GES-5	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	66.95118
k141_4086462_3	k141_4086462	NC_011586.7045443.p01	80.7	410	419	1	405	416	1	410	4.6500000000000005e-223	615.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.581172
k141_4449421_1	k141_4449421	NC_011586.7045443.p01	80.2	393	393	1	393	416	1	393	8.770000000000001e-212	586.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.9232855
k141_612087_1	k141_612087	YP_985461	87.2	149	149	1	149	274	1	149	6.62e-85	248.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	27.664463
k141_743701_1	k141_743701	YP_985461	87.1	155	155	1	155	274	1	155	2.34e-89	260.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.7408602
k141_4004170_1	k141_4004170	YP_985461	81.6	196	198	1	196	274	6	201	1.86e-107	308.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	18.449448
k141_3797781_6	k141_3797781	gb|CAJ77856.1|ARO:3000777|adeF	81.7	1000	1000	1	1000	1059	1	998	0.0	1540.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0959566
k141_3006484_1	k141_3006484	gb|CAJ77856.1|ARO:3000777|adeF	86.0	321	322	1	321	1059	1	319	2.9200000000000003e-185	538.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.1411657
k141_4088149_3	k141_4088149	U41471.1.gene1.p01	86.8	159	156	1	155	195	37	195	3.29e-102	290.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	3.2770195
k141_4088387_3	k141_4088387	gb|AAS76623.1|ARO:3004606|erm(40)	98.4	251	252	1	251	251	1	251	1.1800000000000001e-181	497.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(40)	erm(40)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	3.69678
k141_2641028_1	k141_2641028	ZP_04055482	99.2	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	genome	37.096237
k141_2061099_1	k141_2061099	gb|ACJ63262.1|ARO:3003107|mefB	100.0	57	57	1	57	409	1	57	7.33e-32	111.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	5.028217
k141_682710_2	k141_682710	gb|ACJ63262.1|ARO:3003107|mefB	90.6	106	107	1	106	409	304	409	9.92e-64	197.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	5.443721
k141_3876217_2	k141_3876217	gb|ACJ63262.1|ARO:3003107|mefB	90.1	406	407	1	406	409	1	406	2.02e-263	717.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	4.179487
k141_717256_2	k141_717256	gb|ACJ63262.1|ARO:3003107|mefB	96.8	349	350	1	349	409	61	409	1.7e-240	656.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	11.121895
k141_3800017_4	k141_3800017	gi|305670809|gb|ADM62671.1|	98.0	49	52	4	52	324	67	115	5.0799999999999996e-24	89.4		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	3.6780672
k141_4446248_5	k141_4446248	gi|305670809|gb|ADM62671.1|	98.6	71	82	3	73	324	1	71	3.34e-46	148.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	6.2471676
k141_3800088_2	k141_3800088	gb|AAP43110.2|ARO:3003923|oqxB	85.0	80	80	1	80	1050	1	80	9.93e-38	131.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.7808614
k141_1791568_1	k141_1791568	gb|AAP43110.2|ARO:3003923|oqxB	97.4	345	346	2	346	1050	29	373	7.11e-227	645.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.6022472
k141_667973_3	k141_667973	gb|AAP43110.2|ARO:3003923|oqxB	99.1	112	112	1	112	1050	1	112	1.28e-65	212.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	5.5430946
k141_680640_3	k141_680640	gb|AAP43110.2|ARO:3003923|oqxB	85.2	54	54	1	54	1050	1	54	1.5400000000000001e-22	86.7	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0745125
k141_3618216_2	k141_3618216	gb|AAP43110.2|ARO:3003923|oqxB	99.1	211	212	1	211	1050	1	211	1.86e-135	404.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.9807107
k141_3618216_3	k141_3618216	gb|AAP43110.2|ARO:3003923|oqxB	92.0	326	329	1	326	1050	217	542	6.11e-188	545.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.9807107
k141_1033529_1	k141_1033529	gb|AAP43110.2|ARO:3003923|oqxB	81.5	130	131	1	130	1050	1	130	3.5999999999999995e-61	200.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.0981224
k141_4218639_1	k141_4218639	gb|AAP43110.2|ARO:3003923|oqxB	98.1	617	617	1	617	1050	434	1050	0.0	1170.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.438123
k141_3951595_1	k141_3951595	gb|AAP43110.2|ARO:3003923|oqxB	80.7	243	260	1	243	1050	798	1040	2.5900000000000004e-129	390.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.1155198
k141_1133860_2	k141_1133860	gb|AAP43110.2|ARO:3003923|oqxB	98.3	180	181	1	180	1050	871	1050	5.5199999999999996e-108	330.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.9577007
k141_3510757_4	k141_3510757	gi|486353230|ref|WP_001590854.1|	100.0	152	152	1	152	385	1	152	2.06e-99	289.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	III	genome	3.2599168
k141_2643957_23	k141_2643957	ABF20240	100.0	21	21	1	21	210	1	21	4.97e-10	48.9		chloramphenicol	chloramphenicol__catB3	catB3	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	genome	9.521077
k141_618494_98	k141_618494	gb|CAA03986.1|ARO:3000343|tap	82.2	404	418	1	404	409	1	404	8.95e-226	622.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.399142
k141_39764_2	k141_39764	gi|446136270|ref|WP_000214125.1|	100.0	404	405	1	404	404	1	404	1.04e-277	753.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	19.933985
k141_3803389_1	k141_3803389	AF162771.1.gene2.p01	90.1	181	185	1	181	193	1	181	1.08e-121	340.0		aminoglycoside	aminoglycoside__AAC(6')-IIc	AAC(6')-IIa-32	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	genome	5.3107843
k141_2498769_5	k141_2498769	AF162771.1.gene2.p01	100.0	193	194	1	193	193	1	193	2.98e-144	397.0		aminoglycoside	aminoglycoside__AAC(6')-IIc	AAC(6')-IIa-32	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	genome	28.818497
k141_910906_2	k141_910906	gb|WP_128268285.1|ARO:3006983|RSD2-2	99.2	252	269	18	268	252	1	252	9.92e-181	495.0		beta_lactam	beta_lactam__RSD2-2								III	genome	4.1269665
k141_2936186_3	k141_2936186	gb|AAL19305.1|ARO:3000790|mdsB	90.0	150	163	1	150	1055	895	1044	3.62e-80	254.0	multicomponent system	multidrug	multidrug__mdsB	mdsB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.616251
k141_4566318_1	k141_4566318	gb|AAL19305.1|ARO:3000790|mdsB	80.6	371	371	1	371	1055	572	942	7.2599999999999995e-205	590.0	multicomponent system	multidrug	multidrug__mdsB	mdsB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.015544
k141_623907_2	k141_623907	gb|ADZ12699.1|ARO:3005091|RanA	80.2	258	271	1	258	258	1	258	1.33e-148	414.0		multidrug	multidrug__RanA								IV	genome	5.115707
k141_132615_1	k141_132615	gb|ADZ12699.1|ARO:3005091|RanA	81.6	152	152	1	152	258	1	152	2.2200000000000002e-85	249.0		multidrug	multidrug__RanA								IV	genome	2.562136
k141_788309_2	k141_788309	gb|ADZ12699.1|ARO:3005091|RanA	83.5	200	200	1	200	258	1	200	4.2900000000000004e-117	332.0		multidrug	multidrug__RanA								IV	genome	40.26195
k141_3519885_4	k141_3519885	YP_001966247	100.0	286	287	1	286	286	1	286	4.2000000000000003e-213	579.0		aminoglycoside	aminoglycoside__AAC(3)-IId	AAC(3)-II	Enzymatic inactivation	Acetyltransferases	AAC(3)	Yes	Yes	Yes	I	plasmid	14.093892
k141_3519885_5	k141_3519885	HQ451074.1.gene4.p01	100.0	286	287	1	286	286	1	286	1.2899999999999998e-207	565.0		beta_lactam	beta_lactam__TEM-1	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	14.093892
k141_1494284_3	k141_1494284	ZP_03029343	99.4	493	494	1	493	493	1	493	0.0	912.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	notassessed	plasmid	2.6078558
k141_4101089_2	k141_4101089	YP_002236533	99.6	273	274	1	273	273	1	273	4.6e-190	520.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.9008965
k141_2245287_1	k141_2245287	YP_002236533	95.2	273	274	1	273	273	1	273	2.34e-183	503.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.821323
k141_2360583_7	k141_2360583	CAG27784	100.0	399	400	1	399	399	1	399	2.9299999999999998e-286	774.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	26.616478
k141_4391867_1	k141_4391867	L07945.1.gene1.p01	82.4	85	86	1	85	275	182	266	7.15e-51	159.0		beta_lactam	beta_lactam__OXA-3	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	16.786709
k141_2940711_4	k141_2940711	BAC67144	99.7	396	397	1	396	396	1	396	2.5499999999999997e-274	743.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	76.38982
k141_3811366_1	k141_3811366	gi|446961539|ref|WP_001038795.1|	100.0	45	45	1	45	245	1	45	2.2899999999999998e-24	88.6		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	genome	2.1759892
k141_2160306_1	k141_2160306	gi|446961539|ref|WP_001038795.1|	100.0	45	45	1	45	245	1	45	2.2899999999999998e-24	88.6		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	genome	9.569559
