qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_3670157_1	k141_3670157	gi|808041102|ref|WP_046203752.1|	100.0	51	51	1	51	283	1	51	3.02e-28	99.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	51.01104
k141_183578_1	k141_183578	gb|AKQ05891.1|ARO:3004613|Tet(47)	84.5	394	405	11	404	415	22	415	9.330000000000001e-247	675.0		tetracycline	tetracycline__tet(47)	tet(47)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.1524708
k141_2985620_3	k141_2985620	gb|WP_009821475.1|ARO:3006987|SGM-1	85.0	320	322	1	320	321	1	320	1.4100000000000001e-192	530.0		beta_lactam	beta_lactam__SGM-1								IV	genome	2.1130488
k141_2644142_2	k141_2644142	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	6.039999999999999e-277	751.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.395763
k141_2644142_4	k141_2644142	AF133140.gene.p01	100.0	102	102	1	102	391	1	102	5.1399999999999996e-61	189.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.395763
k141_2651778_2	k141_2651778	AF458080.1.gene3.p01	99.5	419	420	1	419	419	1	419	6.3199999999999994e-298	805.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	2.7843575
k141_2651778_3	k141_2651778	AF205943.1.gene12.p01	87.8	49	50	1	49	150	102	150	3.37e-28	96.3		rifamycin	rifamycin__arr-2	arr family	Enzymatic inactivation	rifampin ADP-ribosyltransferase (Arr)		Yes	Yes	Yes	IV	plasmid	2.7843575
k141_203627_2	k141_203627	gi|730661043|ref|WP_034065992.1|	93.8	404	406	1	404	404	1	403	4.41e-261	711.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.6405272
k141_5550362_3	k141_5550362	gi|730661043|ref|WP_034065992.1|	98.9	360	361	1	360	404	45	404	1.5200000000000003e-247	674.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.4908535
k141_1956053_1	k141_1956053	AJ420072.gene.p01	99.3	281	282	1	281	407	127	407	1.0499999999999999e-197	545.0		tetracycline	tetracycline__tet(33)	tet(33)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.3804669
k141_5093542_1	k141_5093542	AGC41079.1	93.2	251	257	6	256	255	1	251	1.36e-171	472.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	4.1030254
k141_5104116_1	k141_5104116	gi|241992581|gb|ACS73641.1|	96.6	263	264	1	263	263	1	263	1.8e-182	500.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	III	genome	11.987996
k141_569427_3	k141_569427	WP_002857791.1	99.7	639	640	1	639	639	1	639	0.0	1271.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	II	plasmid	1.5971103
k141_2679290_2	k141_2679290	gi|970842095|pdb|5BOH|A	98.7	152	154	2	153	252	84	235	2.46e-107	305.0		beta_lactam	beta_lactam__OXA-58	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	III	plasmid	2.055
k141_584087_2	k141_584087	BAC67144	99.7	396	397	1	396	396	1	396	2.5499999999999997e-274	743.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.387698
k141_5121313_1	k141_5121313	AAQ92181	88.6	324	336	1	324	1048	710	1033	5.44e-194	560.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	3.788961
k141_939121_1	k141_939121	gb|BAL43360.1|ARO:3003745|mefC	98.7	304	304	1	304	407	1	304	2.4e-202	558.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	1.390579
k141_5137981_1	k141_5137981	gb|APB03222.1|ARO:3003992|rphB	91.8	61	62	1	61	884	823	883	2.95e-32	114.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	1.1672515
k141_3738804_7	k141_3738804	YP_981592	84.8	276	275	1	273	277	1	276	1.46e-169	468.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.732007
k141_4445164_2	k141_4445164	gi|598867507|gb|EYE41314.1|	100.0	386	387	1	386	386	1	386	1.06e-286	774.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	3.3170793
k141_956575_2	k141_956575	YP_550152	82.1	212	226	15	226	277	1	212	1.72e-118	337.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.1170323
k141_4191745_2	k141_4191745	YP_550152	88.6	70	70	1	70	277	1	70	2.31e-38	126.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	6.1576037
k141_5144935_2	k141_5144935	U41471.1.gene1.p01	86.8	159	156	1	155	195	37	195	3.29e-102	290.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	4.654485
k141_5145210_1	k141_5145210	BAB71966	99.1	117	118	1	117	420	304	420	1.16e-71	218.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	0.7991121
k141_5145210_2	k141_5145210	YP_002850805	100.0	237	237	1	237	652	1	237	1.2800000000000001e-160	458.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	0.7991121
k141_259937_5	k141_259937	gi|522064112|ref|WP_020575321.1|	80.8	156	160	2	157	206	45	200	1.16e-94	271.0		vancomycin	vancomycin__vanXI	vanXI	Antibiotic target alteration	vanX family		Yes	Yes	Yes	IV	genome	2.314669
k141_2014281_4	k141_2014281	ZP_03552050	85.1	255	255	1	255	274	1	255	4.56e-151	421.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.969494
k141_4461568_24	k141_4461568	NC_010410.6003262.p01	87.7	506	509	1	506	507	1	506	0.0	879.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	14.739643
k141_5522418_1	k141_5522418	ABB70047	100.0	69	70	1	69	639	571	639	1.7e-44	149.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.2552301
k141_5523545_1	k141_5523545	YP_001966247	100.0	255	256	1	255	286	32	286	1.2499999999999998e-190	521.0		aminoglycoside	aminoglycoside__AAC(3)-IId	AAC(3)-II	Enzymatic inactivation	Acetyltransferases	AAC(3)	Yes	Yes	Yes	I	plasmid	2.8233845
k141_2742509_1	k141_2742509	gi|493458922|ref|WP_006414163.1|	99.4	528	528	1	528	1045	336	863	0.0	1000.0	multicomponent system	multidrug	multidrug__amrB	amrB	Efflux pump			Yes	Yes	Yes	IV	genome	1.2890148
k141_2742509_2	k141_2742509	ZP_03585936	96.7	271	272	1	271	1045	50	320	9.649999999999999e-168	490.0	multicomponent system	multidrug	multidrug__amrB	amrB	Efflux pump			Yes	Yes	Yes	IV	genome	1.2890148
k141_1692146_1	k141_1692146	AF162771.1.gene2.p01	80.0	80	86	1	80	193	100	179	5.72e-41	131.0		aminoglycoside	aminoglycoside__AAC(6')-IIc	AAC(6')-IIa-32	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	genome	2.405248
k141_5538694_3	k141_5538694	gi|505289664|ref|WP_015476766.1|	92.1	114	114	1	114	1067	1	114	2.55e-61	200.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	3.0035307
k141_3097611_12	k141_3097611	gb|AAB81957.1|ARO:3004784|FAR-1	99.0	297	314	17	313	297	1	297	2.2e-195	536.0		beta_lactam	beta_lactam__FAR-1	FAR-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	3.1663017
k141_2413266_2	k141_2413266	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	99.6	479	480	1	479	479	1	479	0.0	974.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	1.8085796
k141_658897_5	k141_658897	YP_350221	85.1	1009	1015	1	1009	1009	1	1009	0.0	1657.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.0689106
k141_663964_1	k141_663964	gi|53794413|gb|AAU93764.1|	99.3	269	272	3	271	301	33	301	5.0399999999999995e-191	523.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	8.871096
k141_663964_2	k141_663964	gi|426206800|emb|CCP09090.1|	99.6	275	305	30	304	276	2	276	3.01e-197	540.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	plasmid	8.871096
k141_3450866_1	k141_3450866	gi|740796309|ref|WP_038581593.1|	88.8	632	632	1	632	1048	1	632	0.0	1050.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	3.4945734
k141_2763694_1	k141_2763694	gi|921173670|ref|WP_053119224.1|	81.6	434	434	1	434	1054	1	434	2.03e-238	679.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	2.2192307
k141_2432121_3	k141_2432121	gb|CAA03986.1|ARO:3000343|tap	83.0	406	409	1	405	409	1	406	1.9899999999999997e-229	631.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.2511953
k141_2773102_1	k141_2773102	CAJ45367	99.0	405	406	1	405	405	1	405	1.6e-277	752.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	3.6365376
k141_3813432_2	k141_3813432	KJ363320.1.gene3.p01	100.0	81	81	1	81	259	1	81	4.88e-49	154.0		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	3.7777777
k141_3476434_5	k141_3476434	CAG27784	99.7	399	400	1	399	399	1	399	8.41e-286	773.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	5.63
k141_698373_2	k141_698373	AB114632.1.gene2.p01	95.5	265	292	27	291	265	1	265	1.34e-178	491.0		aminoglycoside	aminoglycoside__aadA7	aadA7	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.6769171
k141_2794320_1	k141_2794320	ZP_02371789	80.6	67	89	1	67	1061	977	1043	1.4200000000000001e-27	102.0	multicomponent system	multidrug	multidrug__ceoB	ceoB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.0641953
