qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_201116_1	k141_201116	AAF27723	100.0	287	288	1	287	287	1	287	1.4e-207	565.0		beta_lactam	beta_lactam__GES-1	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	plasmid	4.6766686
k141_2694205_5	k141_2694205	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	8.917307
k141_4023152_2	k141_4023152	AAR05762	100.0	234	236	2	235	301	68	301	1.39e-167	462.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.3671875
k141_482490_1	k141_482490	JQ861959.1.gene5.p01	100.0	226	227	1	226	287	62	287	7.75e-173	475.0		aminoglycoside	aminoglycoside__ANT(6)-Ia	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	I	plasmid	1.4190398
k141_4342198_2	k141_4342198	FN594949.1.gene24.p01	97.0	626	628	2	627	640	15	640	0.0	1207.0		tetracycline	tetracycline__tet(44)	tet(44)	Antibiotic target protection			Yes	Yes	Yes	III	genome	2.0743937
k141_2429586_3	k141_2429586	gb|ABW91178.1|ARO:3002613|aadA13	99.3	142	142	1	142	265	5	146	1.04e-96	278.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.5156757
k141_799004_1	k141_799004	ABB70054	99.7	639	640	1	639	639	1	639	0.0	1261.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	2.9520514
k141_3235562_3	k141_3235562	YP_608499	80.0	25	27	2	26	276	5	29	3.03e-09	47.4		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.5031056
k141_232912_1	k141_232912	U14748.1.gene2.p01	94.0	283	284	1	283	304	22	304	2.92e-187	514.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	3.2999272
k141_4060340_10	k141_4060340	AUI09862.1	80.8	26	28	1	26	287	261	286	2.92e-08	44.7		sulfonamide	sulfonamide__sul4	sul4	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	genome	3.4718158
k141_1615697_1	k141_1615697	KJ363320.1.gene3.p01	100.0	39	39	1	39	259	1	39	1.53e-19	75.9		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	4.497826
k141_3262665_2	k141_3262665	gi|446641727|ref|WP_000719073.1|	100.0	152	153	1	152	152	1	152	3.43e-114	318.0		trimethoprim	trimethoprim__dfrA14	dfrA14	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	plasmid	1.2898272
k141_4081081_1	k141_4081081	EU675686.2.gene7.p01	100.0	27	27	1	27	121	1	27	4.42e-13	55.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	3.3828025
